Name;FRANCE CAC 40 - PRICE INDEX
30/11/2000;5928.08
01/12/2000;5928.5
04/12/2000;5791.51
05/12/2000;5994.89
06/12/2000;5985.24
07/12/2000;5984.69
08/12/2000;5939.32
11/12/2000;6077.88
12/12/2000;6047.66
13/12/2000;5962.29
14/12/2000;5905.65
15/12/2000;5839.54
18/12/2000;5887.49
19/12/2000;5958.86
20/12/2000;5766.3
21/12/2000;5758.92
22/12/2000;5783.73
25/12/2000;5783.73
26/12/2000;5783.73
27/12/2000;5857.15
28/12/2000;5920.6
29/12/2000;5926.42
01/01/2001;5926.42
02/01/2001;5798.9
03/01/2001;5684.05
04/01/2001;5815.99
05/01/2001;5758.02
08/01/2001;5732.8
09/01/2001;5663.19
10/01/2001;5653.35
11/01/2001;5702.78
12/01/2001;5834.34
15/01/2001;5833.38
16/01/2001;5761.67
17/01/2001;5884.09
18/01/2001;5860.16
19/01/2001;5845.73
22/01/2001;5882.76
23/01/2001;5839.73
24/01/2001;5900.32
25/01/2001;5934.68
26/01/2001;5925.62
29/01/2001;5887.9
30/01/2001;5917.15
31/01/2001;5998.49
01/02/2001;5899.72
02/02/2001;5826.37
05/02/2001;5823.49
06/02/2001;5852.35
07/02/2001;5752.14
08/02/2001;5773.46
09/02/2001;5712.36
12/02/2001;5759.48
13/02/2001;5739.03
14/02/2001;5644.23
15/02/2001;5704.53
16/02/2001;5595.13
19/02/2001;5584.75
20/02/2001;5548.74
21/02/2001;5474.37
22/02/2001;5452.48
23/02/2001;5322.84
26/02/2001;5415.1
27/02/2001;5437.76
28/02/2001;5367.48
01/03/2001;5341.34
02/03/2001;5291.92
05/03/2001;5368.83
06/03/2001;5457.28
07/03/2001;5483.68
08/03/2001;5438.66
09/03/2001;5368.89
12/03/2001;5242.4
13/03/2001;5186.87
14/03/2001;5115.5
15/03/2001;5177.66
16/03/2001;5104.77
19/03/2001;5048.6
20/03/2001;5138.4
21/03/2001;5023.76
22/03/2001;4824.82
23/03/2001;4951.13
26/03/2001;5124.8
27/03/2001;5235.6
28/03/2001;5150.43
29/03/2001;5157.92
30/03/2001;5180.45
02/04/2001;5210.48
03/04/2001;5004
04/04/2001;5071.82
05/04/2001;5158.56
06/04/2001;5139.71
09/04/2001;5183.22
10/04/2001;5331.23
11/04/2001;5361.53
12/04/2001;5372.71
13/04/2001;5372.71
16/04/2001;5372.71
17/04/2001;5340.98
18/04/2001;5505.08
19/04/2001;5480.05
20/04/2001;5449.34
23/04/2001;5396.85
24/04/2001;5424.43
25/04/2001;5407.84
26/04/2001;5481.73
27/04/2001;5575.97
30/04/2001;5640.03
01/05/2001;5640.03
02/05/2001;5572.91
03/05/2001;5457.07
04/05/2001;5455.55
07/05/2001;5498.52
08/05/2001;5516.93
09/05/2001;5492.08
10/05/2001;5606.46
11/05/2001;5567.25
14/05/2001;5487.72
15/05/2001;5544.13
16/05/2001;5522.69
17/05/2001;5592.65
18/05/2001;5638.24
21/05/2001;5652.04
22/05/2001;5693.47
23/05/2001;5630.74
24/05/2001;5656.47
25/05/2001;5581.94
28/05/2001;5606.32
29/05/2001;5542.27
30/05/2001;5444.27
31/05/2001;5454.19
01/06/2001;5432.71
04/06/2001;5432.71
05/06/2001;5516.27
06/06/2001;5496.49
07/06/2001;5453.39
08/06/2001;5439.93
11/06/2001;5418.47
12/06/2001;5311.94
13/06/2001;5353.63
14/06/2001;5297.07
15/06/2001;5243.84
18/06/2001;5160.28
19/06/2001;5199.41
20/06/2001;5170.49
21/06/2001;5134.97
22/06/2001;5183.67
25/06/2001;5213.46
26/06/2001;5090.73
27/06/2001;5057.72
28/06/2001;5133.56
29/06/2001;5225.33
02/07/2001;5296.51
03/07/2001;5205.78
04/07/2001;5175.13
05/07/2001;5123.83
06/07/2001;4999.36
09/07/2001;5027.37
10/07/2001;4973.4
11/07/2001;4914.68
12/07/2001;4961.43
13/07/2001;5025.24
16/07/2001;5022.76
17/07/2001;4978.54
18/07/2001;4867.5
19/07/2001;4930.39
20/07/2001;4880.7
23/07/2001;4911.92
24/07/2001;4855.6
25/07/2001;4773.17
26/07/2001;4842.12
27/07/2001;4967.15
30/07/2001;5033.71
31/07/2001;5085.51
01/08/2001;5112.48
02/08/2001;5088.7
03/08/2001;5031.29
06/08/2001;5066.25
07/08/2001;5051.62
08/08/2001;4986.23
09/08/2001;4888.3
10/08/2001;4846.02
13/08/2001;4920.35
14/08/2001;4962.64
15/08/2001;4933.97
16/08/2001;4882.62
17/08/2001;4777.37
20/08/2001;4791.43
21/08/2001;4834.87
22/08/2001;4812.14
23/08/2001;4809.5
24/08/2001;4916.56
27/08/2001;4905.79
28/08/2001;4815.72
29/08/2001;4834.89
30/08/2001;4703.87
31/08/2001;4689.34
03/09/2001;4629.8
04/09/2001;4673.98
05/09/2001;4571.56
06/09/2001;4480.75
07/09/2001;4413.51
10/09/2001;4383.74
11/09/2001;4059.75
12/09/2001;4114.26
13/09/2001;4113.87
14/09/2001;3909.49
17/09/2001;4015.46
18/09/2001;3970.18
19/09/2001;3888.93
20/09/2001;3738.18
21/09/2001;3652.87
24/09/2001;3861.19
25/09/2001;3902.85
26/09/2001;3975.53
27/09/2001;4013.23
28/09/2001;4079.02
01/10/2001;4004.57
02/10/2001;4044.66
03/10/2001;4024.25
04/10/2001;4195.8
05/10/2001;4164.76
08/10/2001;4172.21
09/10/2001;4176.97
10/10/2001;4319.38
11/10/2001;4330.68
12/10/2001;4336.88
15/10/2001;4213.91
16/10/2001;4308.49
17/10/2001;4411.51
18/10/2001;4338.09
19/10/2001;4264.89
22/10/2001;4341.29
23/10/2001;4455.76
24/10/2001;4486.35
25/10/2001;4378.45
26/10/2001;4478.63
29/10/2001;4383.24
30/10/2001;4251.93
31/10/2001;4341.29
01/11/2001;4366.94
02/11/2001;4369.4
05/11/2001;4485.34
06/11/2001;4461.69
07/11/2001;4493.27
08/11/2001;4573.04
09/11/2001;4514.28
12/11/2001;4376.58
13/11/2001;4565.68
14/11/2001;4575.09
15/11/2001;4577.28
16/11/2001;4587.3
19/11/2001;4660.49
20/11/2001;4593.52
21/11/2001;4557.03
22/11/2001;4599.8
23/11/2001;4573.82
26/11/2001;4564.38
27/11/2001;4485.82
28/11/2001;4445.5
29/11/2001;4445.87
30/11/2001;4476.06
03/12/2001;4463.84
04/12/2001;4529.24
05/12/2001;4677.55
06/12/2001;4679.38
07/12/2001;4642.94
10/12/2001;4556.29
11/12/2001;4551.94
12/12/2001;4510.68
13/12/2001;4410.66
14/12/2001;4340.02
17/12/2001;4485.17
18/12/2001;4480.1
19/12/2001;4467.92
20/12/2001;4426.72
21/12/2001;4499.34
24/12/2001;4502.1
25/12/2001;4502.1
26/12/2001;4502.1
27/12/2001;4591.16
28/12/2001;4624.58
31/12/2001;4624.58
01/01/2002;4624.58
02/01/2002;4580.44
03/01/2002;4681.2
04/01/2002;4682.79
07/01/2002;4615.54
08/01/2002;4568.09
09/01/2002;4587.01
10/01/2002;4515.52
11/01/2002;4554.69
14/01/2002;4453.97
15/01/2002;4518.42
16/01/2002;4425.5
17/01/2002;4475.64
18/01/2002;4448.85
21/01/2002;4423.8
22/01/2002;4446.72
23/01/2002;4450.81
24/01/2002;4508.07
25/01/2002;4484.31
28/01/2002;4541.16
29/01/2002;4476.1
30/01/2002;4407.27
31/01/2002;4461.87
01/02/2002;4455.56
04/02/2002;4397.54
05/02/2002;4307.75
06/02/2002;4273.81
07/02/2002;4295.65
08/02/2002;4299.04
11/02/2002;4353.21
12/02/2002;4337.95
13/02/2002;4364.45
14/02/2002;4429.31
15/02/2002;4377
18/02/2002;4347.05
19/02/2002;4256.36
20/02/2002;4238.99
21/02/2002;4287.22
22/02/2002;4245.2
25/02/2002;4305.44
26/02/2002;4340.86
27/02/2002;4424.71
28/02/2002;4462.99
01/03/2002;4486.42
04/03/2002;4607.44
05/03/2002;4580.75
06/03/2002;4588.14
07/03/2002;4616.5
08/03/2002;4629.11
11/03/2002;4586.75
12/03/2002;4550.65
13/03/2002;4523.77
14/03/2002;4546.84
15/03/2002;4588.33
18/03/2002;4625.81
19/03/2002;4644.93
20/03/2002;4603.8
21/03/2002;4579.9
22/03/2002;4601.57
25/03/2002;4588.36
26/03/2002;4628.07
27/03/2002;4623.2
28/03/2002;4688.02
29/03/2002;4688.02
01/04/2002;4688.02
02/04/2002;4627.33
03/04/2002;4632.26
04/04/2002;4538.31
05/04/2002;4515.7
08/04/2002;4431.88
09/04/2002;4463.91
10/04/2002;4521.83
11/04/2002;4441.54
12/04/2002;4468.29
15/04/2002;4502.49
16/04/2002;4598.74
17/04/2002;4597.3
18/04/2002;4588.83
19/04/2002;4606.42
22/04/2002;4559.46
23/04/2002;4562.55
24/04/2002;4528
25/04/2002;4455.99
26/04/2002;4453.08
29/04/2002;4430.38
30/04/2002;4462.74
01/05/2002;4462.74
02/05/2002;4421.56
03/05/2002;4354.92
06/05/2002;4367.26
07/05/2002;4296.4
08/05/2002;4404.02
09/05/2002;4386.86
10/05/2002;4329.84
13/05/2002;4375.39
14/05/2002;4447.12
15/05/2002;4471.27
16/05/2002;4466.36
17/05/2002;4442.94
20/05/2002;4400.75
21/05/2002;4399.2
22/05/2002;4326.29
23/05/2002;4341.59
24/05/2002;4337.43
27/05/2002;4360.71
28/05/2002;4339.57
29/05/2002;4334.85
30/05/2002;4260.14
31/05/2002;4274.64
03/06/2002;4227.15
04/06/2002;4065.88
05/06/2002;4079.51
06/06/2002;4098.18
07/06/2002;4020.27
10/06/2002;4024.94
11/06/2002;4109.37
12/06/2002;4004.76
13/06/2002;3957.33
14/06/2002;3843.07
17/06/2002;4010.36
18/06/2002;4004.93
19/06/2002;3935.58
20/06/2002;3832.07
21/06/2002;3799.53
24/06/2002;3669.24
25/06/2002;3766.4
26/06/2002;3701.13
27/06/2002;3742.78
28/06/2002;3897.99
01/07/2002;3897.37
02/07/2002;3735.66
03/07/2002;3623.33
04/07/2002;3697.13
05/07/2002;3863.28
08/07/2002;3858.35
09/07/2002;3819.01
10/07/2002;3656.38
11/07/2002;3512.1
12/07/2002;3513.34
15/07/2002;3323.74
16/07/2002;3317.81
17/07/2002;3440.88
18/07/2002;3513.71
19/07/2002;3324.04
22/07/2002;3149.69
23/07/2002;3070.16
24/07/2002;3023.69
25/07/2002;3149.72
26/07/2002;3172.56
29/07/2002;3395.83
30/07/2002;3379.85
31/07/2002;3415.38
01/08/2002;3240.71
02/08/2002;3245.37
05/08/2002;3115.38
06/08/2002;3284.79
07/08/2002;3270.51
08/08/2002;3388.45
09/08/2002;3447.94
12/08/2002;3364.44
13/08/2002;3390.23
14/08/2002;3240.81
15/08/2002;3375.01
16/08/2002;3374.09
19/08/2002;3493.01
20/08/2002;3440.62
21/08/2002;3485.21
22/08/2002;3592.6
23/08/2002;3526.09
26/08/2002;3471.28
27/08/2002;3570.5
28/08/2002;3419.74
29/08/2002;3331.77
30/08/2002;3366.21
02/09/2002;3272.76
03/09/2002;3126.6
04/09/2002;3168.7
05/09/2002;3139.39
06/09/2002;3246.67
09/09/2002;3199.82
10/09/2002;3299.64
11/09/2002;3397.02
12/09/2002;3241.84
13/09/2002;3156.17
16/09/2002;3141.95
17/09/2002;3112.83
18/09/2002;3000.98
19/09/2002;2927.18
20/09/2002;2890.82
23/09/2002;2794.31
24/09/2002;2742.81
25/09/2002;2785.38
26/09/2002;2961.46
27/09/2002;2950.52
30/09/2002;2777.45
01/10/2002;2828.56
02/10/2002;2940.84
03/10/2002;2861.04
04/10/2002;2765.9
07/10/2002;2733.56
08/10/2002;2694.23
09/10/2002;2656.45
10/10/2002;2758.53
11/10/2002;2902.27
14/10/2002;2885.27
15/10/2002;3086.03
16/10/2002;3067.7
17/10/2002;3183.08
18/10/2002;3156.99
21/10/2002;3156.93
22/10/2002;3121.01
23/10/2002;2992.23
24/10/2002;3075.13
25/10/2002;3056.88
28/10/2002;3120.85
29/10/2002;2965.11
30/10/2002;3084.22
31/10/2002;3150.04
01/11/2002;3109.51
04/11/2002;3218.67
05/11/2002;3247.39
06/11/2002;3212.86
07/11/2002;3111.72
08/11/2002;3058.18
11/11/2002;3053.7
12/11/2002;3064.64
13/11/2002;3034.81
14/11/2002;3148.6
15/11/2002;3162.39
18/11/2002;3208.47
19/11/2002;3177.23
20/11/2002;3153.5
21/11/2002;3290.17
22/11/2002;3305.78
25/11/2002;3295.68
26/11/2002;3215.19
27/11/2002;3313.76
28/11/2002;3329.99
29/11/2002;3326.65
02/12/2002;3298.76
03/12/2002;3222.26
04/12/2002;3199.84
05/12/2002;3158.04
06/12/2002;3185.77
09/12/2002;3115.63
10/12/2002;3142.75
11/12/2002;3190.09
12/12/2002;3137.43
13/12/2002;3076.85
16/12/2002;3173.85
17/12/2002;3138.61
18/12/2002;3077.39
19/12/2002;3054.21
20/12/2002;3082.85
23/12/2002;3087.62
24/12/2002;3081.28
25/12/2002;3081.28
26/12/2002;3081.28
27/12/2002;3011.83
30/12/2002;3025.14
31/12/2002;3063.91
01/01/2003;3063.91
02/01/2003;3195.02
03/01/2003;3187.88
06/01/2003;3210.27
07/01/2003;3160.99
08/01/2003;3094.09
09/01/2003;3152.29
10/01/2003;3160.13
13/01/2003;3169.82
14/01/2003;3174.03
15/01/2003;3134.66
16/01/2003;3142.59
17/01/2003;3056.93
20/01/2003;3020.07
21/01/2003;2992.39
22/01/2003;2931.38
23/01/2003;2917.97
24/01/2003;2898.6
27/01/2003;2795.78
28/01/2003;2800.07
29/01/2003;2840.05
30/01/2003;2914.13
31/01/2003;2937.88
03/02/2003;2957.79
04/02/2003;2863.5
05/02/2003;2884.62
06/02/2003;2836.18
07/02/2003;2796.66
10/02/2003;2772.26
11/02/2003;2841.84
12/02/2003;2770.62
13/02/2003;2758.65
14/02/2003;2827.75
17/02/2003;2882.12
18/02/2003;2938.63
19/02/2003;2859.19
20/02/2003;2804.49
21/02/2003;2829.83
24/02/2003;2785.61
25/02/2003;2683.37
26/02/2003;2658.57
27/02/2003;2715.8
28/02/2003;2754.07
03/03/2003;2762.25
04/03/2003;2676.34
05/03/2003;2655.07
06/03/2003;2634.53
07/03/2003;2574.91
10/03/2003;2513.61
11/03/2003;2493.42
12/03/2003;2403.04
13/03/2003;2554.71
14/03/2003;2740.01
17/03/2003;2831.73
18/03/2003;2794.89
19/03/2003;2837.68
20/03/2003;2794.83
21/03/2003;2890.68
24/03/2003;2726.85
25/03/2003;2795.79
26/03/2003;2787.56
27/03/2003;2722.84
28/03/2003;2733
31/03/2003;2618.46
01/04/2003;2635.04
02/04/2003;2743.88
03/04/2003;2788.69
04/04/2003;2837.96
07/04/2003;2935.68
08/04/2003;2893.51
09/04/2003;2888.03
10/04/2003;2808.58
11/04/2003;2838.14
14/04/2003;2874.98
15/04/2003;2921.52
16/04/2003;2895.16
17/04/2003;2898.61
18/04/2003;2898.61
21/04/2003;2898.61
22/04/2003;2914.6
23/04/2003;2962.67
24/04/2003;2903.04
25/04/2003;2866.74
28/04/2003;2949.57
29/04/2003;2940.8
30/04/2003;2953.67
01/05/2003;2953.67
02/05/2003;2963.12
05/05/2003;2996.22
06/05/2003;3057.56
07/05/2003;3023.96
08/05/2003;2939.17
09/05/2003;2967.89
12/05/2003;2962.63
13/05/2003;2963.63
14/05/2003;2961.83
15/05/2003;2995.98
16/05/2003;2994.87
19/05/2003;2867.29
20/05/2003;2877.26
21/05/2003;2881.2
22/05/2003;2903.27
23/05/2003;2897.16
26/05/2003;2885.52
27/05/2003;2891.47
28/05/2003;2949.61
29/05/2003;2969.18
30/05/2003;2991.75
02/06/2003;3048.32
03/06/2003;3039.41
04/06/2003;3063.85
05/06/2003;3034.07
06/06/2003;3093.21
09/06/2003;3055.23
10/06/2003;3083.85
11/06/2003;3121.9
12/06/2003;3152.16
13/06/2003;3108.94
16/06/2003;3174.49
17/06/2003;3200.75
18/06/2003;3213.93
19/06/2003;3164.91
20/06/2003;3190.11
23/06/2003;3119.24
24/06/2003;3103.34
25/06/2003;3108.7
26/06/2003;3103.46
27/06/2003;3109.02
30/06/2003;3084.1
01/07/2003;3013
02/07/2003;3079.07
03/07/2003;3092.09
04/07/2003;3072.4
07/07/2003;3182.19
08/07/2003;3177.97
09/07/2003;3139.93
10/07/2003;3098.28
11/07/2003;3138.27
14/07/2003;3190.23
15/07/2003;3179.33
16/07/2003;3150.72
17/07/2003;3129.37
18/07/2003;3129.21
21/07/2003;3081.06
22/07/2003;3092.62
23/07/2003;3089.41
24/07/2003;3156.86
25/07/2003;3109.32
28/07/2003;3164.93
29/07/2003;3142.39
30/07/2003;3172.51
31/07/2003;3210.27
01/08/2003;3169.63
04/08/2003;3142
05/08/2003;3187.61
06/08/2003;3126.15
07/08/2003;3130.56
08/08/2003;3165.49
11/08/2003;3188.32
12/08/2003;3208.23
13/08/2003;3208.06
14/08/2003;3261.7
15/08/2003;3279.21
18/08/2003;3301.08
19/08/2003;3310.7
20/08/2003;3280.34
21/08/2003;3306.42
22/08/2003;3328.99
25/08/2003;3291.36
26/08/2003;3256.69
27/08/2003;3280.02
28/08/2003;3322.95
29/08/2003;3311.42
01/09/2003;3358.52
02/09/2003;3363.93
03/09/2003;3422.78
04/09/2003;3410.69
05/09/2003;3392.75
08/09/2003;3409.72
09/09/2003;3375.26
10/09/2003;3328.71
11/09/2003;3348.25
12/09/2003;3322.56
15/09/2003;3338.36
16/09/2003;3386.41
17/09/2003;3393.93
18/09/2003;3415.01
19/09/2003;3373.64
22/09/2003;3282.95
23/09/2003;3266.04
24/09/2003;3263.78
25/09/2003;3230.54
26/09/2003;3216.76
29/09/2003;3188.71
30/09/2003;3134.99
01/10/2003;3191.01
02/10/2003;3192.94
03/10/2003;3296.36
06/10/2003;3281.36
07/10/2003;3254.75
08/10/2003;3248.61
09/10/2003;3324.99
10/10/2003;3306.12
13/10/2003;3360.34
14/10/2003;3344.9
15/10/2003;3374.98
16/10/2003;3357.49
17/10/2003;3353.72
20/10/2003;3358.8
21/10/2003;3363.3
22/10/2003;3302.7
23/10/2003;3264.29
24/10/2003;3266.27
27/10/2003;3306.59
28/10/2003;3352.15
29/10/2003;3366.95
30/10/2003;3387.36
31/10/2003;3373.2
03/11/2003;3439.07
04/11/2003;3424.81
05/11/2003;3393.25
06/11/2003;3412.18
07/11/2003;3453.13
10/11/2003;3425.19
11/11/2003;3406.05
12/11/2003;3411.05
13/11/2003;3412.55
14/11/2003;3448.6
17/11/2003;3359.3
18/11/2003;3352.92
19/11/2003;3343.38
20/11/2003;3324.39
21/11/2003;3366.12
24/11/2003;3412.05
25/11/2003;3418.15
26/11/2003;3415.19
27/11/2003;3431.66
28/11/2003;3424.79
01/12/2003;3490.26
02/12/2003;3471.86
03/12/2003;3501.93
04/12/2003;3496.55
05/12/2003;3457.14
08/12/2003;3434.91
09/12/2003;3456.12
10/12/2003;3438.85
11/12/2003;3467.9
12/12/2003;3470.6
15/12/2003;3490.42
16/12/2003;3486.6
17/12/2003;3479.87
18/12/2003;3503.21
19/12/2003;3502.04
22/12/2003;3496.06
23/12/2003;3500.09
24/12/2003;3510.3
25/12/2003;3510.3
26/12/2003;3510.3
29/12/2003;3520.79
30/12/2003;3529.18
31/12/2003;3557.9
01/01/2004;3557.9
02/01/2004;3596.8
05/01/2004;3608.29
06/01/2004;3595.82
07/01/2004;3563.51
08/01/2004;3592.73
09/01/2004;3574.8
12/01/2004;3560.1
13/01/2004;3576.18
14/01/2004;3612.55
15/01/2004;3626.97
16/01/2004;3671.8
19/01/2004;3689.97
20/01/2004;3660.19
21/01/2004;3676.38
22/01/2004;3695.6
23/01/2004;3693.36
26/01/2004;3675.72
27/01/2004;3697.42
28/01/2004;3706.79
29/01/2004;3662.3
30/01/2004;3638.44
02/02/2004;3665.02
03/02/2004;3638.21
04/02/2004;3607.57
05/02/2004;3610.31
06/02/2004;3624.72
09/02/2004;3663.73
10/02/2004;3668.45
11/02/2004;3677.85
12/02/2004;3681.56
13/02/2004;3649.34
16/02/2004;3678.07
17/02/2004;3703.82
18/02/2004;3709.02
19/02/2004;3759.32
20/02/2004;3733.28
23/02/2004;3731.15
24/02/2004;3683.44
25/02/2004;3702.63
26/02/2004;3714.49
27/02/2004;3725.44
01/03/2004;3748.87
02/03/2004;3785.36
03/03/2004;3758.51
04/03/2004;3776.94
05/03/2004;3761.11
08/03/2004;3781.38
09/03/2004;3737.03
10/03/2004;3758.09
11/03/2004;3646.43
12/03/2004;3661.78
15/03/2004;3573.84
16/03/2004;3588.04
17/03/2004;3656.04
18/03/2004;3589.98
19/03/2004;3613.28
22/03/2004;3539.22
23/03/2004;3539.91
24/03/2004;3518.45
25/03/2004;3570.4
26/03/2004;3592.39
29/03/2004;3634.18
30/03/2004;3620.1
31/03/2004;3625.23
01/04/2004;3669.98
02/04/2004;3739.91
05/04/2004;3781.2
06/04/2004;3746.11
07/04/2004;3734.56
08/04/2004;3740.11
09/04/2004;3740.11
12/04/2004;3740.11
13/04/2004;3774.69
14/04/2004;3731.43
15/04/2004;3722.76
16/04/2004;3751.59
19/04/2004;3743.43
20/04/2004;3773.43
21/04/2004;3743.15
22/04/2004;3785.55
23/04/2004;3811.43
26/04/2004;3785.55
27/04/2004;3782.09
28/04/2004;3722.59
29/04/2004;3689.39
30/04/2004;3674.28
03/05/2004;3705.48
04/05/2004;3700.79
05/05/2004;3729.38
06/05/2004;3655.14
07/05/2004;3653.18
10/05/2004;3553.35
11/05/2004;3606.41
12/05/2004;3564.34
13/05/2004;3614.24
14/05/2004;3603.26
17/05/2004;3553.02
18/05/2004;3569.14
19/05/2004;3643.32
20/05/2004;3609.97
21/05/2004;3607.02
24/05/2004;3628.82
25/05/2004;3610.53
26/05/2004;3659.92
27/05/2004;3679.37
28/05/2004;3652.03
31/05/2004;3669.63
01/06/2004;3624.47
02/06/2004;3646.23
03/06/2004;3654.37
04/06/2004;3698.87
07/06/2004;3722.23
08/06/2004;3723.46
09/06/2004;3699.29
10/06/2004;3711.38
11/06/2004;3699.38
14/06/2004;3647.1
15/06/2004;3683.43
16/06/2004;3714.5
17/06/2004;3718.08
18/06/2004;3740.9
21/06/2004;3740.28
22/06/2004;3700.32
23/06/2004;3720.14
24/06/2004;3755.75
25/06/2004;3742.38
28/06/2004;3771.58
29/06/2004;3756.48
30/06/2004;3732.99
01/07/2004;3716.2
02/07/2004;3685.06
05/07/2004;3688.18
06/07/2004;3660.68
07/07/2004;3660.4
08/07/2004;3670.41
09/07/2004;3668.48
12/07/2004;3651.63
13/07/2004;3656.18
14/07/2004;3648.75
15/07/2004;3610.55
16/07/2004;3610.4
19/07/2004;3592.63
20/07/2004;3607.39
21/07/2004;3637.47
22/07/2004;3572.84
23/07/2004;3567.29
26/07/2004;3532.61
27/07/2004;3565.1
28/07/2004;3575.92
29/07/2004;3643.79
30/07/2004;3647.1
02/08/2004;3623.79
03/08/2004;3650.8
04/08/2004;3607.58
05/08/2004;3622.98
06/08/2004;3528.64
09/08/2004;3497.3
10/08/2004;3533.06
11/08/2004;3502.95
12/08/2004;3494.23
13/08/2004;3484.84
16/08/2004;3516.68
17/08/2004;3533.13
18/08/2004;3541.48
19/08/2004;3544.42
20/08/2004;3538.02
23/08/2004;3589.69
24/08/2004;3594.38
25/08/2004;3595.26
26/08/2004;3629.84
27/08/2004;3649.24
30/08/2004;3636.71
31/08/2004;3594.28
01/09/2004;3613.23
02/09/2004;3633.38
03/09/2004;3665.94
06/09/2004;3673.03
07/09/2004;3682.14
08/09/2004;3677.55
09/09/2004;3652.02
10/09/2004;3677.61
13/09/2004;3725.4
14/09/2004;3708.03
15/09/2004;3691.85
16/09/2004;3691.68
17/09/2004;3726.22
20/09/2004;3703.69
21/09/2004;3731.14
22/09/2004;3692.11
23/09/2004;3653.1
24/09/2004;3673.51
27/09/2004;3656.93
28/09/2004;3667.47
29/09/2004;3682.67
30/09/2004;3640.61
01/10/2004;3730.16
04/10/2004;3767.06
05/10/2004;3770.24
06/10/2004;3764.59
07/10/2004;3758.7
08/10/2004;3737.87
11/10/2004;3727.64
12/10/2004;3688.73
13/10/2004;3694.32
14/10/2004;3664.95
15/10/2004;3670.76
18/10/2004;3659.81
19/10/2004;3700.56
20/10/2004;3665.68
21/10/2004;3687.53
22/10/2004;3687.17
25/10/2004;3609.06
26/10/2004;3619.48
27/10/2004;3678.39
28/10/2004;3721.82
29/10/2004;3706.82
01/11/2004;3734.07
02/11/2004;3765.84
03/11/2004;3769.93
04/11/2004;3762.45
05/11/2004;3780.99
08/11/2004;3776.99
09/11/2004;3769.94
10/11/2004;3784.91
11/11/2004;3833.79
12/11/2004;3835.11
15/11/2004;3820.97
16/11/2004;3794.27
17/11/2004;3844.14
18/11/2004;3830.39
19/11/2004;3798.78
22/11/2004;3774.25
23/11/2004;3780.09
24/11/2004;3760.7
25/11/2004;3797.59
26/11/2004;3782.2
29/11/2004;3780.61
30/11/2004;3753.75
01/12/2004;3796.71
02/12/2004;3811.45
03/12/2004;3783.51
06/12/2004;3767.39
07/12/2004;3787.45
08/12/2004;3775.04
09/12/2004;3747.46
10/12/2004;3768.42
13/12/2004;3805.94
14/12/2004;3814.39
15/12/2004;3802.99
16/12/2004;3810.67
17/12/2004;3744.92
20/12/2004;3764.04
21/12/2004;3770.03
22/12/2004;3806.15
23/12/2004;3819.68
24/12/2004;3822.76
27/12/2004;3817.69
28/12/2004;3824.83
29/12/2004;3827.16
30/12/2004;3827.95
31/12/2004;3821.16
03/01/2005;3855.68
04/01/2005;3863.3
05/01/2005;3829.36
06/01/2005;3856.48
07/01/2005;3877.96
10/01/2005;3877.82
11/01/2005;3848.99
12/01/2005;3816.14
13/01/2005;3834.11
14/01/2005;3854.6
17/01/2005;3881.44
18/01/2005;3875.02
19/01/2005;3869.01
20/01/2005;3842.44
21/01/2005;3854.19
24/01/2005;3848.71
25/01/2005;3882.04
26/01/2005;3879.82
27/01/2005;3891.4
28/01/2005;3870.35
31/01/2005;3913.69
01/02/2005;3939.18
02/02/2005;3951.72
03/02/2005;3928.94
04/02/2005;3958.01
07/02/2005;3981.9
08/02/2005;3980.77
09/02/2005;3969.62
10/02/2005;3970.37
11/02/2005;4016.75
14/02/2005;4012.11
15/02/2005;4030.45
16/02/2005;4009.02
17/02/2005;4005.5
18/02/2005;4029.02
21/02/2005;4022.62
22/02/2005;4002.33
23/02/2005;3977.19
24/02/2005;3977.67
25/02/2005;4034.57
28/02/2005;4027.16
01/03/2005;4054.98
02/03/2005;4062.72
03/03/2005;4061.35
04/03/2005;4091.58
07/03/2005;4108
08/03/2005;4085.38
09/03/2005;4066.69
10/03/2005;4038.21
11/03/2005;4049.18
14/03/2005;4048.55
15/03/2005;4077.74
16/03/2005;4019.4
17/03/2005;4032.07
18/03/2005;4050.77
21/03/2005;4033
22/03/2005;4047.18
23/03/2005;4032.41
24/03/2005;4078.31
25/03/2005;4078.31
28/03/2005;4078.31
29/03/2005;4081.65
30/03/2005;4064.61
31/03/2005;4067.78
01/04/2005;4080.08
04/04/2005;4052.32
05/04/2005;4087.94
06/04/2005;4106.99
07/04/2005;4124.37
08/04/2005;4124.29
11/04/2005;4117.62
12/04/2005;4096.81
13/04/2005;4116.85
14/04/2005;4111.11
15/04/2005;4032.28
18/04/2005;3949.59
19/04/2005;3962.39
20/04/2005;3950.02
21/04/2005;3951.02
22/04/2005;3980.18
25/04/2005;3993.07
26/04/2005;3993.04
27/04/2005;3927.68
28/04/2005;3911.45
29/04/2005;3911.71
02/05/2005;3938.77
03/05/2005;3955.93
04/05/2005;3987.63
05/05/2005;4019.35
06/05/2005;4033.46
09/05/2005;4020.19
10/05/2005;4000.25
11/05/2005;3979.53
12/05/2005;4015.65
13/05/2005;4017.89
16/05/2005;4010.98
17/05/2005;4006.19
18/05/2005;4073.15
19/05/2005;4085.98
